Plant,loc,px_obs,end_points,branch_points,areole_num,skel_length_mm,areole_area_mmsq,vein_dens_mm2
774,T,6589842,353,1026,340,356.5958052,0.144367218,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.142509263,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.142245021,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.141898202,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.141774339,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.141691763,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.14166699,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.141369718,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.141353202,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.14081646,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.140601763,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.138628202,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.136439944,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.135713277,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.134697595,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.134606762,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.13416911,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.132401989,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.131435852,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.131105549,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.130857822,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.130692671,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.130337595,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.13014767,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.12984214,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.128686079,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.128487897,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.128463125,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.127951155,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.125283958,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.124672897,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.124392139,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.124301306,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.123508579,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.121931381,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.121576306,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.121080851,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.119602745,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.11907426,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.118933881,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.118091608,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.117612669,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.117571381,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.117340169,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.117331911,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.117100699,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.11563085,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.11532532,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.114664714,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.113401304,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.112113122,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.110436834,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.109867061,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.108768804,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.108694486,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.108545849,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.108430243,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.108166001,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.108116455,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.107464107,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.107406304,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.107084258,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.106588803,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.106118122,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.105465773,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.10510244,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.104152818,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.103269257,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.102922439,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.102253575,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.101997591,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.101221378,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.101089257,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.099726757,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.099528575,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.098991833,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.098942287,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.098380772,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.098141302,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.097992666,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.097819257,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.097216454,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.096935696,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.096109938,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.095317211,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.094995165,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.094986908,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.094714408,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.093814332,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.093806074,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.093789559,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.093351908,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.093112438,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.093112438,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.091832513,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.091204938,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.090750771,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.089710316,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.089569937,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.089487362,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.089421301,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.088595543,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.08799274,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.087901907,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.085837512,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.085754937,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.084879634,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.084821831,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.084326376,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.083228118,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.08318683,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.082707891,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.082352815,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.082278497,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.081989482,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.081576603,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.080304936,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.080090239,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.079792966,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.078793799,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.078248799,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.078034102,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.07783592,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.077695542,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.077505617,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.077456072,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.076919329,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.076382587,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.076324784,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.074483344,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.074450314,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.074103496,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.07405395,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.073921829,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.073459405,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.073451147,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.073385086,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.073343799,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.073244708,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.073219935,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.072683192,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.072666677,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.072220768,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.07211342,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.072030844,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.070726147,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.069652662,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.069561828,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.06942145,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.068562661,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.06815804,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.067637813,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.067604783,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.067513949,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.067431373,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.065540388,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.064640312,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.064532964,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.062732812,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.060428948,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.06011516,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.059999554,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.059173796,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.058686599,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.057770008,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.057522281,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.057447963,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.057026826,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.056151523,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.056077205,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.055903796,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.055812963,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.055606523,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.055556978,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.055441372,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.055011978,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.054888114,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.054623872,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.054607356,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.053566902,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.053211826,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.052964099,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.052476902,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.051775008,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.051056598,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.050907962,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.049099553,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.048851825,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.048794022,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.048207734,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.04716728,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.047076446,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.047010386,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.046836977,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.045606598,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.045201976,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.044367961,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.044252355,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.043633037,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.041477809,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.040536445,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.040263945,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.039570309,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.038628945,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.038513339,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.038108718,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.03779493,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.037332505,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.036349854,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.03615993,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.035036899,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.032369702,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.031263186,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.030379626,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.029372201,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.022989094,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.015854548,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.011304623,6.248147669
774,T,6589842,353,1026,340,356.5958052,0.010247653,6.248147669
782,B,5076613,105,253,77,156.5176205,NA,1.836809165
782,B,5076613,105,253,77,156.5176205,NA,1.836809165
782,B,5076613,105,253,77,156.5176205,NA,1.836809165
782,B,5076613,105,253,77,156.5176205,NA,1.836809165
782,B,5076613,105,253,77,156.5176205,NA,1.836809165
782,B,5076613,105,253,77,156.5176205,NA,1.836809165
782,B,5076613,105,253,77,156.5176205,NA,1.836809165
782,B,5076613,105,253,77,156.5176205,0.735494122,1.836809165
782,B,5076613,105,253,77,156.5176205,0.708524876,1.836809165
782,B,5076613,105,253,77,156.5176205,0.671654795,1.836809165
782,B,5076613,105,253,77,156.5176205,0.662092521,1.836809165
782,B,5076613,105,253,77,156.5176205,0.629268652,1.836809165
782,B,5076613,105,253,77,156.5176205,0.600730466,1.836809165
782,B,5076613,105,253,77,156.5176205,0.597782511,1.836809165
782,B,5076613,105,253,77,156.5176205,0.593240844,1.836809165
782,B,5076613,105,253,77,156.5176205,0.57621372,1.836809165
782,B,5076613,105,253,77,156.5176205,0.57328228,1.836809165
782,B,5076613,105,253,77,156.5176205,0.533728487,1.836809165
782,B,5076613,105,253,77,156.5176205,0.525966364,1.836809165
782,B,5076613,105,253,77,156.5176205,0.509013559,1.836809165
782,B,5076613,105,253,77,156.5176205,0.505429771,1.836809165
782,B,5076613,105,253,77,156.5176205,0.502143255,1.836809165
782,B,5076613,105,253,77,156.5176205,0.494719693,1.836809165
782,B,5076613,105,253,77,156.5176205,0.484001358,1.836809165
782,B,5076613,105,253,77,156.5176205,0.478014615,1.836809165
782,B,5076613,105,253,77,156.5176205,0.450615975,1.836809165
782,B,5076613,105,253,77,156.5176205,0.446718398,1.836809165
782,B,5076613,105,253,77,156.5176205,0.436140442,1.836809165
782,B,5076613,105,253,77,156.5176205,0.431284987,1.836809165
782,B,5076613,105,253,77,156.5176205,0.426677259,1.836809165
782,B,5076613,105,253,77,156.5176205,0.415785515,1.836809165
782,B,5076613,105,253,77,156.5176205,0.411037408,1.836809165
782,B,5076613,105,253,77,156.5176205,0.408584908,1.836809165
782,B,5076613,105,253,77,156.5176205,0.402639453,1.836809165
782,B,5076613,105,253,77,156.5176205,0.402193543,1.836809165
782,B,5076613,105,253,77,156.5176205,0.393225815,1.836809165
782,B,5076613,105,253,77,156.5176205,0.391714678,1.836809165
782,B,5076613,105,253,77,156.5176205,0.384547101,1.836809165
782,B,5076613,105,253,77,156.5176205,0.380211874,1.836809165
782,B,5076613,105,253,77,156.5176205,0.371954297,1.836809165
782,B,5076613,105,253,77,156.5176205,0.365992326,1.836809165
782,B,5076613,105,253,77,156.5176205,0.356405279,1.836809165
782,B,5076613,105,253,77,156.5176205,0.343564747,1.836809165
782,B,5076613,105,253,77,156.5176205,0.339204746,1.836809165
782,B,5076613,105,253,77,156.5176205,0.334200655,1.836809165
782,B,5076613,105,253,77,156.5176205,0.331616033,1.836809165
782,B,5076613,105,253,77,156.5176205,0.309716939,1.836809165
782,B,5076613,105,253,77,156.5176205,0.307825954,1.836809165
782,B,5076613,105,253,77,156.5176205,0.30065012,1.836809165
782,B,5076613,105,253,77,156.5176205,0.29771868,1.836809165
782,B,5076613,105,253,77,156.5176205,0.297033301,1.836809165
782,B,5076613,105,253,77,156.5176205,0.287578375,1.836809165
782,B,5076613,105,253,77,156.5176205,0.285431405,1.836809165
782,B,5076613,105,253,77,156.5176205,0.28384595,1.836809165
782,B,5076613,105,253,77,156.5176205,0.282656859,1.836809165
782,B,5076613,105,253,77,156.5176205,0.28163292,1.836809165
782,B,5076613,105,253,77,156.5176205,0.279262995,1.836809165
782,B,5076613,105,253,77,156.5176205,0.276083828,1.836809165
782,B,5076613,105,253,77,156.5176205,0.261608296,1.836809165
782,B,5076613,105,253,77,156.5176205,0.256538143,1.836809165
782,B,5076613,105,253,77,156.5176205,0.255514204,1.836809165
782,B,5076613,105,253,77,156.5176205,0.255406855,1.836809165
782,B,5076613,105,253,77,156.5176205,0.216398062,1.836809165
782,B,5076613,105,253,77,156.5176205,0.205473287,1.836809165
782,B,5076613,105,253,77,156.5176205,0.202186772,1.836809165
782,B,5076613,105,253,77,156.5176205,0.199048893,1.836809165
782,B,5076613,105,253,77,156.5176205,0.194622831,1.836809165
782,B,5076613,105,253,77,156.5176205,0.188999421,1.836809165
782,B,5076613,105,253,77,156.5176205,0.173541237,1.836809165
782,B,5076613,105,253,77,156.5176205,0.171336464,1.836809165
782,B,5076613,105,253,77,156.5176205,0.15478828,1.836809165
782,B,5076613,105,253,77,156.5176205,0.126241837,1.836809165
782,B,5076613,105,253,77,156.5176205,0.123591154,1.836809165
782,B,5076613,105,253,77,156.5176205,0.11055244,1.836809165
782,B,5076613,105,253,77,156.5176205,0.096052135,1.836809165
782,B,5076613,105,253,77,156.5176205,0.084730997,1.836809165
782,B,5076613,105,253,77,156.5176205,0.059405009,1.836809165
782,M,6473549,163,344,97,206.3658202,NA,1.814582276
782,M,6473549,163,344,97,206.3658202,NA,1.814582276
782,M,6473549,163,344,97,206.3658202,NA,1.814582276
782,M,6473549,163,344,97,206.3658202,NA,1.814582276
782,M,6473549,163,344,97,206.3658202,NA,1.814582276
782,M,6473549,163,344,97,206.3658202,NA,1.814582276
782,M,6473549,163,344,97,206.3658202,NA,1.814582276
782,M,6473549,163,344,97,206.3658202,NA,1.814582276
782,M,6473549,163,344,97,206.3658202,NA,1.814582276
782,M,6473549,163,344,97,206.3658202,NA,1.814582276
782,M,6473549,163,344,97,206.3658202,NA,1.814582276
782,M,6473549,163,344,97,206.3658202,NA,1.814582276
782,M,6473549,163,344,97,206.3658202,0.780423598,1.814582276
782,M,6473549,163,344,97,206.3658202,0.770258521,1.814582276
782,M,6473549,163,344,97,206.3658202,0.732892986,1.814582276
782,M,6473549,163,344,97,206.3658202,0.713495937,1.814582276
782,M,6473549,163,344,97,206.3658202,0.703553815,1.814582276
782,M,6473549,163,344,97,206.3658202,0.675205553,1.814582276
782,M,6473549,163,344,97,206.3658202,0.67112631,1.814582276
782,M,6473549,163,344,97,206.3658202,0.664214718,1.814582276
782,M,6473549,163,344,97,206.3658202,0.647889488,1.814582276
782,M,6473549,163,344,97,206.3658202,0.638475851,1.814582276
782,M,6473549,163,344,97,206.3658202,0.634768198,1.814582276
782,M,6473549,163,344,97,206.3658202,0.617592438,1.814582276
782,M,6473549,163,344,97,206.3658202,0.616518953,1.814582276
782,M,6473549,163,344,97,206.3658202,0.612588347,1.814582276
782,M,6473549,163,344,97,206.3658202,0.602836148,1.814582276
782,M,6473549,163,344,97,206.3658202,0.602588421,1.814582276
782,M,6473549,163,344,97,206.3658202,0.598996375,1.814582276
782,M,6473549,163,344,97,206.3658202,0.594182208,1.814582276
782,M,6473549,163,344,97,206.3658202,0.578236827,1.814582276
782,M,6473549,163,344,97,206.3658202,0.532415532,1.814582276
782,M,6473549,163,344,97,206.3658202,0.52928591,1.814582276
782,M,6473549,163,344,97,206.3658202,0.51936856,1.814582276
782,M,6473549,163,344,97,206.3658202,0.493720526,1.814582276
782,M,6473549,163,344,97,206.3658202,0.493637951,1.814582276
782,M,6473549,163,344,97,206.3658202,0.488592571,1.814582276
782,M,6473549,163,344,97,206.3658202,0.487733783,1.814582276
782,M,6473549,163,344,97,206.3658202,0.470747947,1.814582276
782,M,6473549,163,344,97,206.3658202,0.456132036,1.814582276
782,M,6473549,163,344,97,206.3658202,0.443324534,1.814582276
782,M,6473549,163,344,97,206.3658202,0.434323775,1.814582276
782,M,6473549,163,344,97,206.3658202,0.430029835,1.814582276
782,M,6473549,163,344,97,206.3658202,0.403324831,1.814582276
782,M,6473549,163,344,97,206.3658202,0.402201801,1.814582276
782,M,6473549,163,344,97,206.3658202,0.395141573,1.814582276
782,M,6473549,163,344,97,206.3658202,0.390707254,1.814582276
782,M,6473549,163,344,97,206.3658202,0.379633843,1.814582276
782,M,6473549,163,344,97,206.3658202,0.367528235,1.814582276
782,M,6473549,163,344,97,206.3658202,0.362648007,1.814582276
782,M,6473549,163,344,97,206.3658202,0.354753764,1.814582276
782,M,6473549,163,344,97,206.3658202,0.348552323,1.814582276
782,M,6473549,163,344,97,206.3658202,0.342169216,1.814582276
782,M,6473549,163,344,97,206.3658202,0.341607701,1.814582276
782,M,6473549,163,344,97,206.3658202,0.339592852,1.814582276
782,M,6473549,163,344,97,206.3658202,0.334605276,1.814582276
782,M,6473549,163,344,97,206.3658202,0.332161033,1.814582276
782,M,6473549,163,344,97,206.3658202,0.331855503,1.814582276
782,M,6473549,163,344,97,206.3658202,0.331302245,1.814582276
782,M,6473549,163,344,97,206.3658202,0.331277472,1.814582276
782,M,6473549,163,344,97,206.3658202,0.324283305,1.814582276
782,M,6473549,163,344,97,206.3658202,0.32136838,1.814582276
782,M,6473549,163,344,97,206.3658202,0.302706256,1.814582276
782,M,6473549,163,344,97,206.3658202,0.300303301,1.814582276
782,M,6473549,163,344,97,206.3658202,0.295868982,1.814582276
782,M,6473549,163,344,97,206.3658202,0.291665876,1.814582276
782,M,6473549,163,344,97,206.3658202,0.288395875,1.814582276
782,M,6473549,163,344,97,206.3658202,0.277314207,1.814582276
782,M,6473549,163,344,97,206.3658202,0.261806478,1.814582276
782,M,6473549,163,344,97,206.3658202,0.25508481,1.814582276
782,M,6473549,163,344,97,206.3658202,0.25031193,1.814582276
782,M,6473549,163,344,97,206.3658202,0.248214506,1.814582276
782,M,6473549,163,344,97,206.3658202,0.236183216,1.814582276
782,M,6473549,163,344,97,206.3658202,0.235539125,1.814582276
782,M,6473549,163,344,97,206.3658202,0.228792685,1.814582276
782,M,6473549,163,344,97,206.3658202,0.213978592,1.814582276
782,M,6473549,163,344,97,206.3658202,0.21296291,1.814582276
782,M,6473549,163,344,97,206.3658202,0.212401395,1.814582276
782,M,6473549,163,344,97,206.3658202,0.210213137,1.814582276
782,M,6473549,163,344,97,206.3658202,0.19633215,1.814582276
782,M,6473549,163,344,97,206.3658202,0.193541089,1.814582276
782,M,6473549,163,344,97,206.3658202,0.186670785,1.814582276
782,M,6473549,163,344,97,206.3658202,0.184466012,1.814582276
782,M,6473549,163,344,97,206.3658202,0.166059873,1.814582276
782,M,6473549,163,344,97,206.3658202,0.16116313,1.814582276
782,M,6473549,163,344,97,206.3658202,0.159767599,1.814582276
782,M,6473549,163,344,97,206.3658202,0.155002977,1.814582276
782,M,6473549,163,344,97,206.3658202,0.133723201,1.814582276
782,M,6473549,163,344,97,206.3658202,0.117414487,1.814582276
782,M,6473549,163,344,97,206.3658202,0.105391455,1.814582276
782,M,6473549,163,344,97,206.3658202,0.104450091,1.814582276
782,M,6473549,163,344,97,206.3658202,0.086671528,1.814582276
782,M,6473549,163,344,97,206.3658202,0.075119178,1.814582276
782,M,6473549,163,344,97,206.3658202,0.066382661,1.814582276
782,M,6473549,163,344,97,206.3658202,0.042204476,1.814582276
782,M,6473549,163,344,97,206.3658202,0.000652349,1.814582276
782,M,6473549,163,344,97,206.3658202,0.000487197,1.814582276
782,T,6674999,184,374,99,216.854075,NA,1.796103502
782,T,6674999,184,374,99,216.854075,NA,1.796103502
782,T,6674999,184,374,99,216.854075,NA,1.796103502
782,T,6674999,184,374,99,216.854075,NA,1.796103502
782,T,6674999,184,374,99,216.854075,NA,1.796103502
782,T,6674999,184,374,99,216.854075,NA,1.796103502
782,T,6674999,184,374,99,216.854075,NA,1.796103502
782,T,6674999,184,374,99,216.854075,NA,1.796103502
782,T,6674999,184,374,99,216.854075,NA,1.796103502
782,T,6674999,184,374,99,216.854075,NA,1.796103502
782,T,6674999,184,374,99,216.854075,NA,1.796103502
782,T,6674999,184,374,99,216.854075,0.790786858,1.796103502
782,T,6674999,184,374,99,216.854075,0.788037084,1.796103502
782,T,6674999,184,374,99,216.854075,0.787566403,1.796103502
782,T,6674999,184,374,99,216.854075,0.739688971,1.796103502
782,T,6674999,184,374,99,216.854075,0.727715485,1.796103502
782,T,6674999,184,374,99,216.854075,0.719499196,1.796103502
782,T,6674999,184,374,99,216.854075,0.70414836,1.796103502
782,T,6674999,184,374,99,216.854075,0.689912297,1.796103502
782,T,6674999,184,374,99,216.854075,0.647707822,1.796103502
782,T,6674999,184,374,99,216.854075,0.64195229,1.796103502
782,T,6674999,184,374,99,216.854075,0.621845091,1.796103502
782,T,6674999,184,374,99,216.854075,0.603562815,1.796103502
782,T,6674999,184,374,99,216.854075,0.499938482,1.796103502
782,T,6674999,184,374,99,216.854075,0.487007116,1.796103502
782,T,6674999,184,374,99,216.854075,0.483101282,1.796103502
782,T,6674999,184,374,99,216.854075,0.462647264,1.796103502
782,T,6674999,184,374,99,216.854075,0.453332718,1.796103502
782,T,6674999,184,374,99,216.854075,0.450145293,1.796103502
782,T,6674999,184,374,99,216.854075,0.447379005,1.796103502
782,T,6674999,184,374,99,216.854075,0.445347641,1.796103502
782,T,6674999,184,374,99,216.854075,0.441441807,1.796103502
782,T,6674999,184,374,99,216.854075,0.434810972,1.796103502
782,T,6674999,184,374,99,216.854075,0.43403476,1.796103502
782,T,6674999,184,374,99,216.854075,0.431829987,1.796103502
782,T,6674999,184,374,99,216.854075,0.42306044,1.796103502
782,T,6674999,184,374,99,216.854075,0.416545212,1.796103502
782,T,6674999,184,374,99,216.854075,0.40530665,1.796103502
782,T,6674999,184,374,99,216.854075,0.402061422,1.796103502
782,T,6674999,184,374,99,216.854075,0.399129982,1.796103502
